01Bfront             
x       y           
[m]     [m]         
2.3238926e-006  3.8047494e-009            
2.328785e-006  3.6943358e-009            
2.3336774e-006  3.6683314e-009            
2.3385698e-006  3.6892464e-009            
2.3434622e-006  3.7526367e-009            
2.3483546e-006  3.8639214e-009            
2.353247e-006  3.8557476e-009            
2.3581394e-006  3.8469173e-009            
2.3630318e-006  3.8483747e-009            
2.3679242e-006  3.9304238e-009            
2.3728166e-006  4.0502936e-009            
2.377709e-006  4.114847e-009            
2.3826014e-006  4.1208173e-009            
2.3874938e-006  4.1792861e-009            
2.3923862e-006  4.2432095e-009            
2.3972786e-006  4.3209427e-009            
2.402171e-006  4.3766358e-009            
2.4070634e-006  4.3324554e-009            
2.4119559e-006  4.2763889e-009            
2.4168483e-006  4.2083904e-009            
2.4217407e-006  4.2380716e-009            
2.4266331e-006  4.3917571e-009            
2.4315255e-006  4.4817895e-009            
2.4364179e-006  4.5298635e-009            
2.4413103e-006  4.5725571e-009            
2.4462027e-006  4.6717245e-009            
2.4510951e-006  4.8394027e-009            
2.4559875e-006  4.952266e-009            
2.4608799e-006  5.0839381e-009            
2.4657723e-006  5.150341e-009            
2.4706647e-006  5.1806813e-009            
2.4755571e-006  5.2426418e-009            
2.4804495e-006  5.3253861e-009            
2.4853419e-006  5.3479954e-009            
2.4902343e-006  5.2518125e-009            
2.4951267e-006  5.1055164e-009            
2.5000191e-006  5.0194657e-009            
